technique,n.技能；技术；技艺,*
leaflet,n.散页印刷品；传单；小册子,
organ,n.（人或动植物的）器官,*
toxin,n.毒素（尤指细菌产生的致病物质）,
ray,n.光线；光束；（热、电等）射线,*
sense of touch ,触觉,*D
radiation,n.辐射；放射线,*
acid,n.酸adj.酸的；酸性的,*
millimetre,n.毫米；千分之一米,*
minor,adj.较小的；次要的；轻微的,*
layer,n.层；表层；层次,
electric,adj.电的；用电的；电动的,
electric shock,触电；电击,
victim,n.受害者；患者,*
swollen,adj.（身体部位）肿起的；肿胀的,
swell,vi.膨胀；肿胀,
"swelled, swollen",vi.膨胀；肿胀 的过去式和过去分词,
blister,n.（皮肤上因摩擦、烫伤等引起的）水疱；（金属等表面的）气泡、水泡,
underneath,prep. & adv.在……底下；隐藏在下面,
nerve,n.神经,
fabric,n.织物；布料；（社会、机构等的）结构,*
loose,adj.松的；未系紧的；宽松的,*
urgent,adj.紧急的；急迫的；急切的；n.容易；舒适；自在,*
ease,vi & vt（使）宽慰；减轻；缓解；n. 容易；舒适；自在,
paramedic,n.急救医生；护理人员,
swallow,vt.& vi.吞下；咽下,
wrap,vt.包、裹；（用手臂等）围住,*
bathtub,n.浴缸；浴盆,*
bath,n.洗澡；浴缸；浴盆vt给……洗澡,*
slip,vi.滑倒；滑落；溜走；n.滑倒；小错误；纸条,*
mosquito,n.蚊子,*
"mosquitoes, mosquitos",n.蚊子的复数形式,*
elderly,adj.年纪较大的；上了年纪的（婉辞）,*
carpet,n.地毯,*
operator,n.电话接线员；操作员,*
ambulance,n.救护车,*
delay,vi. & vt.推迟；延期（做某事）；vt.耽误；耽搁；n.延误；耽搁（的时间）；推迟,*
needle,n.针；缝衣针；注射针；指针,*
lV needle,静脉注射针,D
vital sign,生命体征,D
ward,n.病房,*
drown,vi.& vt.（使）淹死；溺死；浸泡；淹没,
sprain,vt.扭伤（关节）n.扭伤,
ankle,n.踝；踝关节,*
bleeding,n.流血；失血,*
bleed,vi.流血；失血,*
panic,vi.& vt.（使）惊慌n.惊恐；恐慌,*
interrupt,vi.& vt.打断；打扰；vt .使暂停；使中断,*
scream,vi. & vt.（因愤怒或恐惧）高声喊；大声叫n.尖叫；尖锐刺耳的声音,*
fellow,adj .同类的；同事的；同伴的；同情况的n.男人；家伙；同事；同辈；同类,*
diner,n.（尤指餐馆的）就餐者,
choke,vi. & vt.（使）窒息；（使）哽咽,*
steak,n.牛排；肉排,*
throat,n.咽喉；喉咙,
desperate,adj.绝望的；孤注一掷的；非常需要的,*
slap,vt.（用手掌）打、拍；n.（用手掌）打、拍；拍击声,
help (sb) to (one's) feet,帮助某人站起身来,*D
practical,adj.切实可行的；实际的；实践的,*
obstruction,n.阻碍；堵塞；阻塞物,
fist,n.拳；拳头,*
grab,vt.抓住；攫取n.抓取；抢夺,*
tightly,adv.紧紧地；牢固地；紧密地,*
tight,adj.牢固的；紧身的；绷紧的；严密的adv.紧紧地；牢固地,*
motion,n.运动；移动,*
face up,面朝上,*D
face down,面朝下,*D
justify,vt.证明……有道理；为……辩护；是……的正当理由,*
welfare,n.幸福；福祉；安康；福利,*
collapse,vi.（突然）倒塌；（因病等）昏倒,*
manual,n.使用手册；说明书；adj.用手的；手工的；体力的；手控的,
sleep in,迟起；睡过头；睡懒觉,*D
out of shape ,健康状况不好,*D
foggy,adj.有雾的,*
suburb,n.郊区；城外,*
membership,n.会员身份；全体会员；会员人数,*
Taylor,泰勒,Z
CPR (cardiopulmonary resuscitation),abbr. 心肺复苏（包括人工呼吸和体外心脏按压）,Z
mouth-to-mouth rescue breathing,口对口人工呼吸,Z
Heimlich manoeuvre ,海姆利希急救法,Z
